,location,latitude,longitude,index,year
392,"Cairo, Egypt",30.0443879,31.2357257,18.55228298,1852
393,"San Salvador, El Salvador",13.6989939,-89.1914249,11.5015222,1852
394,"Malabo, Equatorial Guinea",3.741877,8.7740663,30.61156346,1852
395,"Asmara, Eritrea",15.3389667,38.9326763,16.60284033,1852
396,"Addis Ababa, Ethiopia",9.0358287,38.7524127,5.097830865,1852
397,"Suva, Fiji",-18.1415884,178.4421662,6.343122193,1852
398,"Paris, France",48.8534951,2.3483915,16.79308398,1852
399,"Libreville, Gabon",0.4086518,9.4418849,17.41124077,1852
400,"Tbilisi, Georgia",41.6934591,44.8014495,11.75390746,1852
401,"Berlin, Germany",52.510885,13.3989367,17.37099288,1852
402,"Accra, Ghana",5.5571096,-0.2012376,22.30090483,1852
403,"Athens, Greece",37.9887791133275,23.7191086388293,10.00533409,1852
404,"Guatemala City, Guatemala",14.6416142,-90.5132836,9.655673749,1852
405,"Conakry, Guinea",9.5170602,-13.6998434,27.85395884,1852
406,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,31.47734755,1852
407,"Port-au-Prince, Haiti",18.547327,-72.3395928,9.431393658,1852
408,"Tegucigalpa, Honduras",14.1057433,-87.2040052,18.25132312,1852
409,"Budapest, Hungary",47.48138955,19.1460941269125,26.14856877,1852
410,"Delhi, India",28.6273928,77.1716954,55.02200996,1852
411,"Jakarta, Indonesia",-6.175247,106.8270488,7.444793388,1852
412,"Tehran, Iran",35.6892523,51.3896004,19.2740127,1852
413,"Baghdad, Iraq",33.3061701,44.3872213,28.12942581,1852
414,"Dublin, Ireland",53.3493795,-6.2605593,10.00431917,1852
415,"Jerusalem, Israel",31.7788242,35.2257626,9.904518774,1852
416,"Rome, Italy",41.8933203,12.4829321,13.79690006,1852
417,"Tokyo, Japan",35.6821936,139.762221,7.011967741,1852
418,"Amman, Jordan",31.9515694,35.9239625,13.30683442,1852
419,"Temirtau, Kazakhstan",50.0587825,72.9535681,10.14309915,1852
420,"Astana, Kazakhstan",51.1282205,71.4306682,8.769821403,1852
421,"Nairobi, Kenya",-1.30261485,36.8288420181373,8.60034825,1852
422,"Kuwait City, Kuwait",29.3796532,47.9734174,37.36514542,1852
423,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,15.59113875,1852
424,"Vientiane, Laos",17.9640988,102.6133707,32.61436304,1852
425,"Riga, Latvia",56.9493977,24.1051846,17.2533305,1852
426,"Monrovia, Liberia",6.328034,-10.797788,16.16074572,1852
427,"Tripoli, Libya",32.896672,13.1777923,17.5616887,1852
428,"Vilnius, Lithuania",54.6870458,25.2829111,11.02938693,1852
429,"Luxembourg, Luxembourg",49.6112768,6.129799,14.8456139,1852
430,"Antananarivo, Madagascar",-18.9100122,47.5255809,11.38501138,1852
431,"Lilongwe, Malawi",-13.9875107,33.768144,12.00412173,1852
432,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,4.903711081,1852
433,"Bamako, Mali",12.61326555,-7.9847391362413,31.182128,1852
434,"Valletta, Malta",35.8989818,14.5136759,10.08781145,1852
435,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,63.85132761,1852
436,"Port Louis, Mauritius",-20.1624522,57.5028044,13.56250486,1852
437,"Mexico City, Mexico",19.4326296,-99.1331785,7.230040253,1852
438,"Chisinau, Moldova",47.0245117,28.8322923,15.13120638,1852
439,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,30.10982595,1852
440,"Podgorica, Montenegro",42.4415238,19.2621081,11.61566155,1852
441,"Rabat, Morocco",34.02236,-6.8340222,7.652395814,1852
442,"Maputo, Mozambique",-25.966213,32.56745,9.544173777,1852
443,"Windhoek, Namibia",-22.5776104,17.0772739,10.099614,1852
444,"Kathmandu, Nepal",27.708317,85.3205817,18.51366054,1852
445,"Amsterdam, Netherlands",52.3730796,4.8924534,15.04133289,1852
446,"Wellington, New Zealand",-41.2887953,174.7772114,5.222020597,1852
447,"Managua, Nicaragua",12.1544035,-86.2737642,12.21883691,1852
448,"Niamey, Niger",13.524834,2.109823,44.45891833,1852
449,"Abuja, Nigeria",9.0643305,7.4892974,41.36319713,1852
450,"Pyongyang, North Korea",39.0167979,125.7473609,14.6600499,1852
451,"Skopje, North Macedonia",41.9961816,21.4319213,11.5573006,1852
452,"Oslo, Norway",59.9133301,10.7389701,7.133988553,1852
453,"Muscat, Oman",23.5882019,58.3829448,26.29629845,1852
454,"Islamabad, Pakistan",33.6938118,73.0651511,19.19826719,1852
455,"Panama City, Panama",8.6671353550533,-80.8169594275597,10.17600235,1852
456,"Asunción, Paraguay",-25.2800459,-57.6343814,12.09761657,1852
457,"Lima, Peru",-12.0621065,-77.0365256,6.521821497,1852
458,"Manila, Philippines",14.5906346,120.9799964,12.10708706,1852
459,"Warsaw, Poland",52.2337172,21.0714322356365,17.03305193,1852
460,"Lisbon, Portugal",38.7077507,-9.1365919,9.989827203,1852
461,"Doha, Qatar",24.73677015,81.4466022001494,30.21775848,1852
462,"Bucharest, Romania",44.4361414,26.1027202,14.01044245,1852
463,"Moscow, Russia",55.7505412,37.6174782,23.92287971,1852
464,"Kigali, Rwanda",-1.8859597,30.1296751,14.80544154,1852
465,"Apia, Samoa",-13.8344639,-171.7649144,4.603612076,1852
466,"San Marino, San Marino",43.9458623,12.458306,12.5730045,1852
467,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031,12.30267907,1852
468,"Riyadh, Saudi Arabia",24.638916,46.7160104,61.33099892,1852
469,"Dakar, Senegal",14.693425,-17.447938,40.10975784,1852
470,"Belgrade, Serbia",44.8178131,20.4568974,7.643767994,1852
471,"Victoria, Seychelles",-36.5986096,144.6780052,7.790495741,1852
472,"Freetown, Sierra Leone",8.479004,-13.26795,21.64160065,1852
473,"Singapore, Singapore",1.357107,103.8194992,6.730290711,1852
474,"Bratislava, Slovakia",48.1516988,17.1093063,20.44087831,1852
475,"Ljubljana, Slovenia",46.0500268,14.5069289,11.0959318,1852
476,"Honiara, Solomon Islands",-9.43779755,159.962417478605,7.231708653,1852
477,"Mogadishu, Somalia",2.0349312,45.3419183,9.489165265,1852
478,"Pretoria, South Africa",-25.7459277,28.1879101,13.06014675,1852
479,"Seoul, South Korea",37.5666791,126.9782914,8.555906328,1852
480,"Juba, South Sudan",4.8459246,31.5959173,24.33678697,1852
481,"Madrid, Spain",40.4167047,-3.7035825,5.48537753,1852
482,"Colombo, Sri Lanka",6.9388614,79.8542005,7.907522316,1852
483,"Khartoum, Sudan",15.5635972,32.5349123,36.02773799,1852
484,"Paramaribo, Suriname",5.8247628,-55.1703941,16.19995815,1852
485,"Stockholm, Sweden",59.3251172,18.0710935,5.075415259,1852
486,"Bern, Switzerland",46.9484742,7.4521749,14.96590293,1852
487,"Damascus, Syria",33.5145227857709,36.2904335592578,12.25486589,1852
488,"Taipei, Taiwan",25.0375198,121.5636796,6.935440877,1852
489,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,16.030817,1852
490,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,10.9907996,1852
491,"Bangkok, Thailand",13.7524938,100.4935089,11.12387022,1852
492,"Lomé, Togo",6.15803455,1.25168237324663,30.57485584,1852
493,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.710101975,1852
494,"Tunis, Tunisia",36.8002068,10.1857757,13.88164866,1852
495,"Ankara, Turkey",39.7160439,32.7059948,7.849568125,1852
496,"Ashgabat, Turkmenistan",37.9404648,58.3823487,30.5225466,1852
497,"Kampala, Uganda",0.3177137,32.5813539,16.63413721,1852
498,"Kyiv, Ukraine",50.4500336,30.5241361,16.6387857,1852
499,"Abu Dhabi, UAE",24.4538352,54.3774014,21.01355905,1852
500,"London, United Kingdom",51.4893335,-0.144055084527687,30.45452637,1852
501,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,16.91727741,1852
502,"Tashkent, Uzbekistan",41.3123363,69.2787079,19.1468099,1852
503,"Port Vila, Vanuatu",-17.7414972,168.3150163,6.990278654,1852
504,"Vatican City, Vatican City",41.903411,12.4528527,13.3980104,1852
505,"Caracas, Venezuela",10.5060934,-66.9146008,14.95583355,1852
506,"Hanoi, Vietnam",21.0283334,105.854041,9.070880428,1852
507,"Sana'a, Yemen",15.3538569,44.2058841,17.73517983,1852
508,"Lusaka, Zambia",-15.4163395,28.2818414,15.24013414,1852
509,"Harare, Zimbabwe",-17.8567035,31.0601584,13.81444042,1852
510,"Leeds, United Kingdom",53.7974185,-1.5437941,27.97426769,1852
511,"Exeter, United Kingdom",50.7256138,-3.5269209,17.16866436,1852
512,"Edinburgh, United Kingdom",55.9533456,-3.1883749,16.07604797,1852
513,"Los Angeles, USA",34.0536909,-118.242766,9.438682198,1852
514,"Nanjing, China",32.0438284,118.7788631,14.06082131,1852
515,"Shanghai, China",31.2312707,121.4700152,11.69772409,1852
516,"Chennai, India",13.0836939,80.270186,12.47260961,1852
517,"Ahmedabad, India",23.0215374,72.5800568,32.75948335,1852
518,"Fairbanks, USA",64.837845,-147.716675,23.7812263,1852
519,"Birmingham, UK",52.4796992,-1.9026911,25.28060071,1852
520,"São Paulo, Brazil",-23.5506507,-46.6333824,2.54746724,1852
521,"Singapore, Singapore.1",1.357107,103.8194992,6.952268834,1852
522,"Cape Town, South Africa",-33.928992,18.417396,3.810320076,1852
523,"Birmingham, United Kingdom",52.4796992,-1.9026911,25.28060071,1852
524,"Cardiff, United Kingdom",51.4816546,-3.1791934,38.26850759,1852
525,"Belfast, United Kingdom",54.596391,-5.9301829,12.1165155,1852
526,"Reykjavík, Iceland",64.145981,-21.9422367,4.384574308,1852
527,"Yakutsk, Russia",62.0274078,129.7319787,4.606749982,1852
528,"Kabul, Afghanistan",34.5260109,69.1776838,16.6155582,1853
529,"Tirana, Albania",41.3281482,19.8184435,10.85061412,1853
530,"Algiers, Algeria",36.7729309,3.0588291,6.097177098,1853
531,"Luanda, Angola",-8.8272699,13.2439512,17.79726474,1853
532,"Buenos Aires, Argentina",-34.6073387,-58.4432852,5.493033263,1853
533,"Yerevan, Armenia",40.1777112,44.5126233,14.46945603,1853
534,"Sydney, Australia",-33.8698439,151.2082848,3.322771768,1853
535,"Canberra, Australia",-35.2975906,149.1012676,4.170104649,1853
536,"Baku, Azerbaijan",40.3755885,49.8328009,19.68083172,1853
537,"Manama, Bahrain",-8.79691,125.45785,26.55150905,1853
538,"Dhaka, Bangladesh",23.7644025,90.389015,29.43202968,1853
539,"Minsk, Belarus",53.9024716,27.5618225,13.93306223,1853
540,"Brussels, Belgium",50.8550018,4.35123337611662,17.89856998,1853
541,"Cotonou, Benin",6.3676953,2.4252507,21.585293,1853
542,"Thimphu, Bhutan",27.4713546,89.6336729,10.88741302,1853
543,"La Paz, Bolivia",-16.4955455,-68.1336229,12.4627491,1853
544,"Gaborone, Botswana",-24.6581357,25.9088474,8.493184631,1853
545,"Brasília, Brazil",-10.3333333,-53.2,4.468300439,1853
546,"Sofia, Bulgaria",-15.2538402,48.2562163,14.25463724,1853
547,"Ouagadougou, Burkina Faso",12.3681873,-1.5270944,38.65452822,1853
548,"Bujumbura, Burundi",-3.3638125,29.3675028,16.00180121,1853
549,"Phnom Penh, Cambodia",11.568271,104.9224426,27.51677035,1853
550,"Yaoundé, Cameroon",3.8689867,11.5213344,33.37830348,1853
551,"Ottawa, Canada",45.4110870626566,-75.7083256476122,6.79149398,1853
552,"Bangui, CAR",4.3635118,18.5835913,33.04640846,1853
553,"N'Djaména, Chad",12.1191543,15.0502758,42.91722667,1853
554,"Santiago, Chile",-33.4377756,-70.6504502,4.038822909,1853
555,"Hangzhou, China",30.2489634,120.2052342,14.52184782,1853
556,"Beijing, China",40.190632,116.412144,12.03267155,1853
557,"Bogotá, Colombia",4.6533816,-74.0836333,7.869423658,1853
558,"Brazzaville, Congo",-4.2694407,15.2712256,33.21725175,1853
559,"San José, Costa Rica",9.9325427,-84.0795782,13.34659305,1853
560,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,14.98447788,1853
561,"Zagreb, Croatia",45.8130967,15.9772795,12.38240354,1853
562,"Havana, Cuba",23.135305,-82.3589631,5.564899391,1853
563,"Nicosia, Cyprus",35.1746503,33.3638783,10.22380042,1853
564,"Prague, Czechia",50.0874654,14.4212535,18.13928565,1853
565,"Kinshasa, DRC",-4.3217055,15.3125974,32.72987748,1853
566,"Copenhagen, Denmark",55.6867243,12.5700724,10.09446061,1853
567,"Djibouti, Djibouti",11.8145966,42.8453061,29.18039311,1853
568,"Cairo, Egypt",30.0443879,31.2357257,18.01255276,1853
569,"San Salvador, El Salvador",13.6989939,-89.1914249,13.23870081,1853
570,"Malabo, Equatorial Guinea",3.741877,8.7740663,28.18642051,1853
571,"Asmara, Eritrea",15.3389667,38.9326763,17.46523009,1853
572,"Addis Ababa, Ethiopia",9.0358287,38.7524127,5.044032912,1853
573,"Suva, Fiji",-18.1415884,178.4421662,6.529643289,1853
574,"Paris, France",48.8534951,2.3483915,17.15225781,1853
575,"Libreville, Gabon",0.4086518,9.4418849,16.79490893,1853
576,"Tbilisi, Georgia",41.6934591,44.8014495,11.3615436,1853
577,"Berlin, Germany",52.510885,13.3989367,17.14218399,1853
578,"Accra, Ghana",5.5571096,-0.2012376,20.98909702,1853
579,"Athens, Greece",37.9887791133275,23.7191086388293,10.11279946,1853
580,"Guatemala City, Guatemala",14.6416142,-90.5132836,11.01909527,1853
581,"Conakry, Guinea",9.5170602,-13.6998434,23.2919004,1853
582,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,26.96846057,1853
583,"Port-au-Prince, Haiti",18.547327,-72.3395928,9.619254076,1853
584,"Tegucigalpa, Honduras",14.1057433,-87.2040052,20.81935785,1853
585,"Budapest, Hungary",47.48138955,19.1460941269125,26.88164513,1853
586,"Delhi, India",28.6273928,77.1716954,51.74327965,1853
587,"Jakarta, Indonesia",-6.175247,106.8270488,7.413361177,1853
588,"Tehran, Iran",35.6892523,51.3896004,18.95710791,1853
589,"Baghdad, Iraq",33.3061701,44.3872213,29.11279749,1853
590,"Dublin, Ireland",53.3493795,-6.2605593,9.951763342,1853
591,"Jerusalem, Israel",31.7788242,35.2257626,9.881576087,1853
592,"Rome, Italy",41.8933203,12.4829321,13.32188631,1853
593,"Tokyo, Japan",35.6821936,139.762221,7.237675095,1853
594,"Amman, Jordan",31.9515694,35.9239625,13.4604477,1853
595,"Temirtau, Kazakhstan",50.0587825,72.9535681,11.45502954,1853
596,"Astana, Kazakhstan",51.1282205,71.4306682,9.517761437,1853
597,"Nairobi, Kenya",-1.30261485,36.8288420181373,8.494225727,1853
598,"Kuwait City, Kuwait",29.3796532,47.9734174,35.57052427,1853
599,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,16.17033749,1853
600,"Vientiane, Laos",17.9640988,102.6133707,31.36264018,1853
601,"Riga, Latvia",56.9493977,24.1051846,16.29310555,1853
602,"Monrovia, Liberia",6.328034,-10.797788,14.6260074,1853
603,"Tripoli, Libya",32.896672,13.1777923,17.43667331,1853
604,"Vilnius, Lithuania",54.6870458,25.2829111,10.49504972,1853
605,"Luxembourg, Luxembourg",49.6112768,6.129799,15.37069744,1853
606,"Antananarivo, Madagascar",-18.9100122,47.5255809,11.61056572,1853
607,"Lilongwe, Malawi",-13.9875107,33.768144,12.49727675,1853
608,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,4.870413934,1853
609,"Bamako, Mali",12.61326555,-7.9847391362413,27.26877482,1853
610,"Valletta, Malta",35.8989818,14.5136759,10.31999636,1853
611,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,52.03120866,1853
612,"Port Louis, Mauritius",-20.1624522,57.5028044,12.92041314,1853
613,"Mexico City, Mexico",19.4326296,-99.1331785,8.10451608,1853
614,"Chisinau, Moldova",47.0245117,28.8322923,15.35421328,1853
615,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,28.95596279,1853
616,"Podgorica, Montenegro",42.4415238,19.2621081,11.81688806,1853
617,"Rabat, Morocco",34.02236,-6.8340222,8.099581776,1853
618,"Maputo, Mozambique",-25.966213,32.56745,9.445112454,1853
619,"Windhoek, Namibia",-22.5776104,17.0772739,10.37013737,1853
620,"Kathmandu, Nepal",27.708317,85.3205817,16.76977984,1853
621,"Amsterdam, Netherlands",52.3730796,4.8924534,14.91527331,1853
622,"Wellington, New Zealand",-41.2887953,174.7772114,5.3828531,1853
623,"Managua, Nicaragua",12.1544035,-86.2737642,13.34183702,1853
624,"Niamey, Niger",13.524834,2.109823,39.55013942,1853
625,"Abuja, Nigeria",9.0643305,7.4892974,36.81392169,1853
626,"Pyongyang, North Korea",39.0167979,125.7473609,14.97372014,1853
627,"Skopje, North Macedonia",41.9961816,21.4319213,12.03669184,1853
628,"Oslo, Norway",59.9133301,10.7389701,6.84423438,1853
629,"Muscat, Oman",23.5882019,58.3829448,25.99763295,1853
630,"Islamabad, Pakistan",33.6938118,73.0651511,18.29099358,1853
631,"Panama City, Panama",8.6671353550533,-80.8169594275597,10.00445533,1853
632,"Asunción, Paraguay",-25.2800459,-57.6343814,12.29741231,1853
633,"Lima, Peru",-12.0621065,-77.0365256,6.587157443,1853
634,"Manila, Philippines",14.5906346,120.9799964,11.86693459,1853
635,"Warsaw, Poland",52.2337172,21.0714322356365,17.03728302,1853
636,"Lisbon, Portugal",38.7077507,-9.1365919,10.16609659,1853
637,"Doha, Qatar",24.73677015,81.4466022001494,30.76709369,1853
638,"Bucharest, Romania",44.4361414,26.1027202,14.62160967,1853
639,"Moscow, Russia",55.7505412,37.6174782,22.59939158,1853
640,"Kigali, Rwanda",-1.8859597,30.1296751,14.11776801,1853
641,"Apia, Samoa",-13.8344639,-171.7649144,5.059783517,1853
642,"San Marino, San Marino",43.9458623,12.458306,12.38161521,1853
643,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031,12.0499952,1853
644,"Riyadh, Saudi Arabia",24.638916,46.7160104,61.67402485,1853
645,"Dakar, Senegal",14.693425,-17.447938,34.07533784,1853
646,"Belgrade, Serbia",44.8178131,20.4568974,7.812868293,1853
647,"Victoria, Seychelles",-36.5986096,144.6780052,7.378029972,1853
648,"Freetown, Sierra Leone",8.479004,-13.26795,18.7433441,1853
649,"Singapore, Singapore",1.357107,103.8194992,6.667369741,1853
650,"Bratislava, Slovakia",48.1516988,17.1093063,20.88823856,1853
651,"Ljubljana, Slovenia",46.0500268,14.5069289,11.11510295,1853
652,"Honiara, Solomon Islands",-9.43779755,159.962417478605,7.251007509,1853
653,"Mogadishu, Somalia",2.0349312,45.3419183,9.242478112,1853
654,"Pretoria, South Africa",-25.7459277,28.1879101,12.62409518,1853
655,"Seoul, South Korea",37.5666791,126.9782914,8.701229132,1853
656,"Juba, South Sudan",4.8459246,31.5959173,24.53857229,1853
657,"Madrid, Spain",40.4167047,-3.7035825,5.366937515,1853
658,"Colombo, Sri Lanka",6.9388614,79.8542005,7.944222627,1853
659,"Khartoum, Sudan",15.5635972,32.5349123,33.62350596,1853
660,"Paramaribo, Suriname",5.8247628,-55.1703941,15.07898281,1853
661,"Stockholm, Sweden",59.3251172,18.0710935,5.047149488,1853
662,"Bern, Switzerland",46.9484742,7.4521749,15.38679112,1853
663,"Damascus, Syria",33.5145227857709,36.2904335592578,12.14369826,1853
664,"Taipei, Taiwan",25.0375198,121.5636796,7.210075935,1853
665,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,17.88206233,1853
666,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,10.6442289,1853
667,"Bangkok, Thailand",13.7524938,100.4935089,10.70758174,1853
668,"Lomé, Togo",6.15803455,1.25168237324663,29.64330525,1853
669,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.781393527,1853
670,"Tunis, Tunisia",36.8002068,10.1857757,13.27940228,1853
671,"Ankara, Turkey",39.7160439,32.7059948,7.507385722,1853
672,"Ashgabat, Turkmenistan",37.9404648,58.3823487,30.9455789,1853
673,"Kampala, Uganda",0.3177137,32.5813539,16.57333786,1853
674,"Kyiv, Ukraine",50.4500336,30.5241361,16.64304017,1853
675,"Abu Dhabi, UAE",24.4538352,54.3774014,21.21039303,1853
676,"London, United Kingdom",51.4893335,-0.144055084527687,31.86685628,1853
677,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,16.23137331,1853
678,"Tashkent, Uzbekistan",41.3123363,69.2787079,20.27282143,1853
679,"Port Vila, Vanuatu",-17.7414972,168.3150163,7.010699195,1853
680,"Vatican City, Vatican City",41.903411,12.4528527,12.93781235,1853
681,"Caracas, Venezuela",10.5060934,-66.9146008,15.03436871,1853
682,"Hanoi, Vietnam",21.0283334,105.854041,9.093195244,1853
683,"Sana'a, Yemen",15.3538569,44.2058841,17.92763262,1853
684,"Lusaka, Zambia",-15.4163395,28.2818414,14.94501426,1853
685,"Harare, Zimbabwe",-17.8567035,31.0601584,13.65684907,1853
686,"Leeds, United Kingdom",53.7974185,-1.5437941,29.11900963,1853
687,"Exeter, United Kingdom",50.7256138,-3.5269209,17.55158066,1853
688,"Edinburgh, United Kingdom",55.9533456,-3.1883749,16.40220992,1853
689,"Los Angeles, USA",34.0536909,-118.242766,9.740121325,1853
690,"Nanjing, China",32.0438284,118.7788631,14.18378766,1853
691,"Shanghai, China",31.2312707,121.4700152,11.90091373,1853
692,"Chennai, India",13.0836939,80.270186,12.20948112,1853
693,"Ahmedabad, India",23.0215374,72.5800568,30.72879353,1853
694,"Fairbanks, USA",64.837845,-147.716675,22.56743969,1853
695,"Birmingham, UK",52.4796992,-1.9026911,26.22827355,1853
696,"São Paulo, Brazil",-23.5506507,-46.6333824,2.561335116,1853
697,"Singapore, Singapore.1",1.357107,103.8194992,6.890016299,1853
698,"Cape Town, South Africa",-33.928992,18.417396,3.900743848,1853
699,"Birmingham, United Kingdom",52.4796992,-1.9026911,26.22827355,1853
700,"Cardiff, United Kingdom",51.4816546,-3.1791934,39.78111258,1853
701,"Belfast, United Kingdom",54.596391,-5.9301829,12.08335432,1853
702,"Reykjavík, Iceland",64.145981,-21.9422367,3.721442086,1853
703,"Yakutsk, Russia",62.0274078,129.7319787,4.71098871,1853
