,index,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Country,city,name,latitude,longitude
50,"Accra, Ghana",20.48045823,24.10972732,22.30090483,20.98909702,25.12200441,24.17201878,22.17784342,24.49386968,20.70299532,21.53838385,25.75493747,24.21126696,22.56010058,19.8777833,18.73707124,25.0250859,21.91984249,22.54032316,20.85138976,22.54684187,22.4848919,20.18103749,19.76622212,21.32088178,19.53042834,22.77440823,22.42355595,19.20501901,20.64556898,24.31395482,24.08464071,23.54790118,25.34371162,21.18082854,19.82235378,22.38313524,20.94722778,23.22696716,20.06061591,21.68866716,21.59945472,23.35598476,21.83646263,23.26588464,21.722334,22.58266002,21.84357236,23.02548307,20.85814839,21.72983341,22.61857617,21.04137686,21.52923968,22.54337403,22.89434885,24.20155405,22.89993251,22.50346511,24.26634344,21.91463616,22.09182119,21.84937638,25.6335266,22.67467853,24.9613591,23.68855173,26.91937554,21.75573139,22.01605603,22.94143002,23.01866822,24.3766499,25.21934362,21.80782746,22.92602254,23.74997766,25.25597923,24.30401812,23.0320492,25.03416876,22.6760215,24.03421669,26.52387231,23.93988404,22.08935016,23.95758171,22.45438677,27.08566304,27.02164444,25.46089747,22.2479548,24.71493239,25.6447142,25.79257416,24.52981641,24.02740711,25.51033393,26.54869909,25.77928582,25.32498069,23.08151352,21.36590594,23.50279026,26.0851199,21.90136207,25.94452497,23.65638739,24.67466242,26.13199844,25.69216407,22.93657244,23.89214758,22.27179923,22.21199413,23.62489762,24.30595041,24.27243171,24.4832759,22.33073715,24.48702519,23.11958433,24.66804649,27.57103887,23.6960326,24.18595215,24.96821777,25.92797117,23.45162696,25.22796888,24.32195808,24.01987257,27.01573734,25.51011873,27.39073252,26.0562978,26.11618518,27.31152843,29.30120739,26.90191403,23.52120438,23.1201306,24.95328703,26.11050435,25.38248003,26.41188475,24.31232558,25.82909447,26.68378923,28.08807853,30.40354809,27.27473718,24.92499733,25.09999847,21.69166565,24.21666527,23.33333397,19.60000038,26.31666565,30.7749958,22.99166679,21.14166641,22.77499962,21.43333244,17.66666603,17.53333473,27.93333435,25.00833702,23.52500153,21.29166603,19.96666718,24.63333321,22.2416687,Ghana,Accra,"Accra, Ghana",5.5571096,-0.2012376
51,"Athens, Greece",10.30283788,9.43205386,10.00533409,10.11279946,10.13592941,9.464066251,9.72842107,9.782772498,9.930621684,9.943980749,9.694276395,10.24922688,9.705988237,10.03294016,10.98641378,10.42239778,10.03183285,9.992990567,10.44924441,10.51178098,9.879920509,10.60625584,10.00539254,10.49732068,10.90479063,10.3137477,10.85210527,10.45007479,10.08404791,10.47491445,10.84572801,10.33348563,10.86882538,11.12378731,10.54921136,10.61048752,10.47581963,10.76533143,11.21677398,10.68682845,10.91620689,11.162017,10.90020174,10.93822232,11.46573999,10.86912397,11.12262877,11.08690638,11.05259932,11.25626803,11.52892905,11.49124973,11.1527282,11.61731055,11.2845365,11.79481876,11.81271486,12.2371867,11.55688281,11.94129134,11.58466029,12.00976061,11.22575654,12.31547127,12.08151247,11.69766471,11.96174261,11.97020914,11.81543475,11.91550149,11.31621415,11.13048393,11.9157279,11.72821298,11.62264797,12.14518994,12.03541026,11.79689129,11.9360092,11.98490403,11.80951867,12.27917537,11.88662737,11.77134643,12.51612264,12.75559288,12.92929494,13.24625793,13.43182395,12.24365484,13.00750177,12.43761751,12.25368111,12.46757092,11.81618072,11.36818351,12.09580342,12.00933254,12.4675011,12.92902791,13.34906495,13.9671341,13.7058835,13.63881368,13.8556537,14.18255307,14.99514722,15.31118338,14.63720351,15.4377058,16.04087742,16.16843581,16.90251909,16.96186288,18.00193757,18.45495781,18.73546817,18.5250288,19.52579421,19.52179977,19.16113509,20.48726607,21.24944598,22.42009295,21.99482605,21.52551799,23.11700618,22.15090775,23.54836387,23.86931781,24.06476498,23.28860759,22.93032797,22.86120212,23.01371101,23.66715545,22.89112167,24.0319042,23.12744716,23.79655185,23.15572732,22.01033951,20.50882968,21.04987311,20.53213268,20.76648791,19.88543016,19.53391513,20.73261304,19.65582725,18.52674427,18.95833397,19.17500114,18.83333397,17.52499962,21.60833168,18.78333092,23.45833397,22.85000038,18.96666527,18.83333015,18.88333511,18.09166718,13.40833378,15.32499981,14.39166641,14.86666584,14.68333149,14.50833416,15.00833416,14.4416666,16.80000114,Greece,Athens,"Athens, Greece",37.9887791133275,23.7191086388293
52,"Guatemala City, Guatemala",10.68417842,10.12896669,9.655673749,11.01909527,10.81445628,11.05830461,11.21308757,10.53400522,10.66974528,11.46322749,10.93902397,10.80250439,10.89772754,11.24220688,11.24726874,10.82201512,11.92914975,11.38021526,11.49063299,10.72445609,10.92260642,10.79198691,10.12100299,10.94678108,11.51505739,11.64633416,11.33450509,11.10831218,10.46205475,11.80118587,11.17603044,11.13137102,11.39488253,11.732935,11.73533996,11.26116561,12.14176088,11.39149419,11.60940093,11.39933656,11.25853931,11.06099478,10.89152159,11.25444595,11.70626636,11.57246734,11.8679767,11.32317107,11.2039833,12.31624248,11.87227283,11.89019258,11.32946952,12.25554286,11.85324795,12.33781406,12.93230759,12.10751063,11.97159463,11.84136466,11.98942276,11.72414927,10.88034776,12.21802457,12.30985312,11.91799197,12.19290935,12.15799614,11.77352019,12.80342937,12.10557602,12.25951582,12.31236569,13.19437478,12.51717487,13.19265298,13.01034073,13.38766895,13.68494458,12.79956339,13.45188914,12.8639889,14.13058121,13.31662976,13.25738308,14.23415838,13.8814283,13.68022809,14.32423353,14.05135569,13.18572946,15.74889472,14.1495359,14.26000995,15.33188896,14.70453606,13.82412338,13.80876517,15.52713525,14.31294881,15.11648722,14.52302822,15.71766488,15.13478365,16.17135707,14.8897247,14.54921643,15.38912862,15.46451302,15.87837728,15.53981293,16.25839504,15.5940543,16.15126247,17.02724676,16.85774274,17.08916697,17.48498704,18.24130592,19.01885705,19.07310599,18.89727497,19.8015478,20.75277413,20.31181938,20.95540565,21.54540054,22.39312279,23.01254778,22.85610701,22.59896895,22.59304298,22.50174245,23.38012978,23.38863507,23.83294858,23.62212597,24.71287694,24.49424163,24.83596049,25.60865444,25.48004312,26.13070277,25.83207361,27.59016623,27.19434382,26.39907125,26.97181781,33.67287805,28.67523391,33.61404311,31.70833397,29.78333282,39.30833054,28.75000191,36.23333359,30.95833588,35.77500153,34.99166489,37.92499924,35.19166565,36.52499771,35.53333664,37.34166718,33.17499924,34.32500076,34.24166489,34.3666687,34.30833054,37.05833054,37.08333206,37.60833359,Guatemala,Guatemala City,"Guatemala City, Guatemala",14.6416142,-90.5132836
53,"Conakry, Guinea",25.00676426,27.55824847,27.85395884,23.2919004,25.35641604,28.64890566,26.6972781,26.81549922,24.9665515,24.37317625,29.26790874,29.47666115,25.67275861,23.52440504,23.16255158,28.60670663,27.77937082,26.18639987,25.15341723,26.42177645,27.18806511,24.92211082,24.80439354,24.04840453,24.85209418,26.78888946,25.95077358,23.685859,25.79031262,28.23041927,25.8423957,26.73561592,28.99759166,23.77230974,25.08600067,27.37300459,26.19194268,27.05827133,22.87257335,25.2300508,25.48215679,28.53799771,27.87877922,28.18119894,26.13308549,27.34565878,25.84521208,26.00489324,23.1183449,27.46883546,27.04716988,24.88210077,25.91005023,25.91919511,26.38847253,29.27856265,27.18908522,28.14849537,28.13139714,26.70920004,26.71270694,27.02884916,29.64763524,26.92532775,28.26733419,27.14895747,29.33209176,25.72991149,26.27936883,25.3531779,27.59741269,28.28552824,29.04402835,25.83150143,26.13630846,26.01027065,27.45882846,29.17769589,28.68997883,28.73262235,24.83184863,27.79896941,26.81207801,28.49659583,26.98801617,26.32784543,25.84040952,32.78831323,30.2633475,29.46426396,27.28116207,29.20278377,30.87747202,28.28546341,25.98855985,26.54483312,31.349236,29.59099402,27.51249054,30.37393131,28.01484191,26.13474147,25.98031813,31.00981312,25.95118922,28.88969708,30.50644595,28.18492296,30.41996307,28.51860418,29.6046759,27.78917895,28.06796833,27.11647462,27.69256659,27.57230093,25.48959412,30.17284346,27.44124081,29.28215476,28.62689367,28.95447324,29.46353325,28.93535358,27.91465631,29.7056834,27.79249085,30.76153066,29.47919381,31.40765944,28.06616738,30.1920894,29.05606375,33.17129908,30.02788431,32.7596238,31.08330044,35.46018496,32.16010865,28.5401376,28.16862336,30.85988115,30.64375671,28.71777031,31.59776714,30.34730004,31.07343822,30.98837335,33.43956608,32.89607813,30.37570683,27.57499886,27.41666412,25.65833473,30.66666603,28.2583313,22.55000114,30.74999809,30.09999847,27.15000153,27.12499809,28.7250042,27.61666679,24.27499962,24.06666565,33.81666946,31.27499962,31.92499733,30.69166565,27.51666832,28.45000458,28.02500153,Guinea,Conakry,"Conakry, Guinea",9.5170602,-13.6998434
54,"Bissau, Guinea-Bissau",29.25389536,30.00580786,31.47734755,26.96846057,28.166994,31.21928239,29.19938392,28.5740598,28.81439312,28.58155287,30.34875583,31.73639142,28.15526903,25.92943378,27.11738734,31.33772154,30.75370618,29.41037504,26.86171135,27.77815188,29.62897829,28.41046943,28.0643051,27.82508723,28.59826256,29.77747505,29.40525705,27.43065336,29.32646462,31.14772741,28.12057399,28.52927224,31.17779908,27.95742428,27.9762412,31.6650309,30.83026426,29.27857062,26.54767933,29.35978226,30.50442796,31.35743139,30.83398034,31.19197031,28.61222118,30.25957455,28.70079301,29.56117262,26.64869614,29.05129098,30.5626794,28.61197448,28.98452207,29.48942751,28.98051657,32.27820464,30.0138865,31.95709341,33.21511116,30.70961832,31.03207138,30.50392525,32.54833096,29.42829479,31.28367548,31.55622461,32.15042002,28.68335041,29.42709513,28.33064058,31.59778569,31.70088511,32.14768779,29.08550209,28.78878749,28.57808674,31.09332534,32.29760019,30.95543095,31.26460285,27.06939945,30.79428853,28.55034223,29.98214584,30.53119575,29.78991403,30.35598211,34.82805223,32.21010603,31.81277317,31.11095124,33.75378624,34.289475,32.37310302,29.35884575,30.62638719,35.22791722,32.77824391,29.44148316,34.59588566,29.44521482,28.57287526,29.56135656,33.78308831,28.94985444,32.87151705,33.05257179,31.52239284,32.94566056,31.52586768,32.43602328,30.38966001,32.13799563,30.68043278,31.91418169,30.16011345,27.23762488,33.70069662,31.67728743,33.01384812,32.25380787,32.12640023,32.68908173,31.97329513,30.81083065,33.73393761,30.64791525,34.73178664,33.90954354,35.04927134,32.00279345,33.79272378,33.0491234,35.8636168,34.8073491,36.13904765,34.20959804,36.24471982,35.08344492,32.14898256,31.80843271,33.48102136,31.66276931,31.82610209,34.14870563,33.38765311,33.50048763,34.31444895,37.5999168,34.93562673,33.88575341,31.1416626,29.24166298,30.03333282,33.15833282,28.46666718,28.10833549,35.71666718,33.49166489,29.30833435,31.125,32.37500381,33.01666641,28.72499847,29.83333397,35.49166489,31.80833435,35.71667099,35.24166489,33.09166718,34.22500229,33.44166565,Guinea-Bissau,Bissau,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727
55,"Port-au-Prince, Haiti",9.480559616,9.872301855,9.431393658,9.619254076,9.76247124,9.622884654,9.934794871,10.24596476,9.738362351,10.40798743,10.44627121,10.32750341,10.07002634,10.03246618,9.836719155,10.08302841,10.31237982,10.03392987,9.553319651,9.906052369,9.928821233,9.687260278,9.940364652,10.3800624,10.24824601,10.01318995,9.908352141,10.17869737,10.2494809,9.90345033,9.946283419,10.00719749,10.59487014,10.16921094,10.40663887,10.58325867,10.22992004,10.65732291,9.689672917,9.679792183,10.31790484,9.975046307,10.63265648,11.04673328,10.2203913,10.6327643,10.31943974,10.17939328,10.13484899,10.39925154,11.20867439,10.6455655,10.6539623,10.47664555,11.4051447,10.65616765,10.79441589,11.24860679,11.2472837,10.90356683,11.33760733,10.85294749,10.71207538,10.46597837,10.77263135,11.24966126,11.64707924,11.11751968,10.8536213,10.95754775,10.94973149,10.95283759,11.84658822,11.38612391,11.19630703,11.31907898,11.1170661,11.57129965,11.54171393,11.4380539,11.481544,11.60802385,11.26231111,11.11536369,11.45166148,11.71168381,11.35609728,12.0244553,12.10005593,11.91053432,11.97544327,12.61579817,12.36590645,12.08280798,12.22455641,12.33614888,12.78900621,12.38922439,11.95745542,12.39980619,12.34920152,11.72717741,12.07608624,12.1292853,12.19609588,12.46404403,12.47844979,12.42570528,12.28398156,12.43073186,12.28028014,12.29460479,12.77220498,12.46105141,12.9778294,12.66161624,12.76889455,13.32536421,13.24181303,13.04799105,13.05618229,13.39744356,13.96950581,14.03747691,13.76751854,14.18357279,14.29325027,13.8522572,14.56070049,14.36787041,14.37137607,13.68390866,14.63339252,14.43604294,15.01963106,14.09954479,14.23403856,14.38100928,14.45457638,14.00665755,14.39609992,14.32013927,13.46531457,13.83791134,14.35100406,15.12982364,15.56954191,15.67189182,15.95026564,15.55653497,15.28546192,15.40833282,16.47500038,18.34166527,15.32500076,18.03333282,17.22500038,18.11666679,16.69166756,17.00000191,20.03333092,17.19999886,17.38333321,19.24166679,19.60000038,20.60833168,19.24166679,19.99166679,20.10000038,20.11666679,20.91666603,21.18333244,Haiti,Port-au-Prince,"Port-au-Prince, Haiti",18.547327,-72.3395928
56,"Tegucigalpa, Honduras",21.53910908,19.72400844,18.25132312,20.81935785,20.73431424,20.13981297,21.19203467,19.63703596,19.22606775,21.55949461,21.99808619,19.66359955,20.15534548,21.18160505,19.43386123,19.85884159,21.72803313,20.28619659,22.06765737,20.42790791,21.52506382,20.80236062,18.62271933,20.62101365,21.5053709,20.79220428,21.42220599,20.2907677,20.79345031,21.73314118,20.5505766,20.71808601,19.52658615,20.25106253,21.96965744,21.16029742,22.06090295,20.12032443,20.91303599,20.02185243,21.01830924,19.75700888,19.17293556,21.33098239,20.85578475,21.01296459,20.51010716,21.51562726,20.14335277,21.75085732,19.82507678,20.23478132,21.86316765,21.60569721,21.3993033,21.48631783,23.02450424,21.40118894,20.47401769,20.30699683,21.22568427,20.79091001,19.71901473,21.48590588,21.18088418,21.80796456,22.43859996,22.0675556,21.49552583,24.23409479,22.0742699,21.58512169,22.33766347,22.23093745,21.8071627,23.65358679,23.82065181,22.58930322,22.29003211,22.52784005,25.00612103,22.50669505,24.36243579,22.69399494,25.59858409,24.4607272,24.07580897,23.51343374,24.99183508,23.53682953,22.78756896,25.67042406,22.86060849,22.49005063,27.12048507,25.39429004,22.85311063,22.98874861,25.22663838,23.48138417,26.25096871,24.17718208,27.6150022,23.36203023,28.35636072,24.95328372,22.57347215,25.10980414,25.31372356,24.90380316,24.81854765,26.83395778,25.20953818,27.15177707,28.86573719,26.53620454,29.54188793,27.13167053,27.22419311,29.34802394,28.83476496,28.20768994,29.94644219,30.29966188,31.37558119,28.16958406,30.48141452,29.81554815,30.90540396,29.27542744,31.89536006,30.10723474,30.27388478,30.31629516,31.33405242,30.89671277,33.1788,31.12931866,31.12932712,33.2040313,34.53402291,31.74148516,32.71698665,33.26925964,33.73340289,30.88843016,32.70109935,32.6969624,50.06373003,29.62107179,33.95153062,33.04999924,32.66666794,37.46667099,31.12499809,35.73333359,32.19166946,33.42499924,35.15833664,33.89166641,34.5083313,35.14166641,30.64166451,32.79166794,28.34166718,29.94999695,29.41666603,30.11666679,30.00833321,30.83333588,35.78333664,31.2583313,Honduras,Tegucigalpa,"Tegucigalpa, Honduras",14.1057433,-87.2040052
57,"Budapest, Hungary",30.02472988,26.57677125,26.14856877,26.88164513,27.04346423,30.69610701,29.66510618,28.77541364,30.59313804,32.39474405,32.90344902,31.90610993,32.85784004,34.14458668,34.37449299,32.84436139,31.45721225,30.61139058,32.54424582,34.92239599,33.3367011,34.32487412,37.21906252,36.60247428,40.56930645,39.30017162,38.18379961,39.54935336,40.19078448,39.94133313,41.67910492,37.91540291,39.69494206,41.97629323,43.42635791,41.02181733,39.19182147,39.58233514,43.47701335,42.35367391,42.69922399,42.83462527,47.30557266,44.61216521,47.94047988,50.55005998,45.98962454,50.11465366,47.98722431,54.01378195,54.34107272,50.63099989,51.86334583,49.64128056,52.0179677,53.55547183,48.26463661,52.90217991,51.81565451,58.18589007,52.64495588,53.32309494,54.90890393,61.4565253,49.94681064,49.25197013,47.34086785,55.31939611,47.17381367,38.43610294,42.73938088,45.12107573,45.15981583,46.43170541,44.68024202,43.6536805,44.75441748,39.87993362,44.08510287,41.91522577,43.42951703,39.60431163,37.1483624,34.20309955,39.17258315,42.67615179,42.01396086,40.81276559,45.18289165,40.38635532,48.68746813,43.50915212,45.47416731,44.91734396,44.02952962,29.33202608,33.48771676,39.40563148,39.74150822,45.65620012,44.48697164,49.34826531,57.0140996,53.62564797,58.2253992,60.87324593,58.22262184,63.418853,63.26618103,62.78953991,66.65661194,70.0158421,72.78404395,74.55484217,80.01344292,80.77487514,75.28202706,71.36832869,73.10279981,68.32669862,72.04480009,70.33397854,69.02919484,72.30459436,77.21158284,69.90394402,73.55895013,74.03235038,72.19895425,71.05596008,77.52178887,80.91603397,76.81271897,74.83783988,72.56567053,73.89486964,68.52629757,65.68972111,63.43812935,64.6867059,59.95547093,54.74119444,47.77574423,46.04524583,39.34431275,38.92189391,36.86736319,36.33358905,33.62462101,32.03557421,30.68528386,29.42499733,32.18333435,31.75,24.95833588,25.34166718,26.90000153,19.55833435,20.93333244,21.80000114,23.47500038,25.56666756,22.66666603,22.30000114,21.00833321,21.51666832,19.11666679,21.04166603,20.75833321,16.55000114,15.26666737,16.42500114,Hungary,Budapest,"Budapest, Hungary",47.48138955,19.1460941269125
58,"Delhi, India",48.68492993,47.70327749,55.02200996,51.74327965,48.42428732,48.14930998,49.24997143,55.38499837,54.15251541,52.26034594,52.23466126,51.24800391,50.66011797,48.47958428,50.50698888,51.28735323,51.45335727,51.50783361,49.14024792,50.14856463,50.47765034,50.03518864,49.68361138,50.13341492,48.77307019,52.16470155,48.75961311,52.47495321,49.56588323,46.99619555,49.2838941,48.08263382,48.31720809,49.3697664,50.41948667,52.51813821,51.74296112,53.60718251,55.88216947,50.5677735,54.33180648,51.93769669,52.90343156,50.76106681,49.78935967,49.0053937,53.60345311,49.46640933,48.63181751,52.96731108,53.43172876,50.73701469,48.9573982,48.24942199,51.15330841,51.06075408,52.33685899,51.35710072,51.48592677,57.84645838,58.98968162,55.21291548,55.67883748,53.20864735,57.60631277,51.80298111,56.92632568,56.85726631,52.25930459,52.6690111,49.32732576,55.95873877,55.15788153,55.42307956,52.59446911,56.70633394,56.58181672,55.18368417,54.33781698,56.73694364,54.18161102,58.16132166,55.88053097,56.89020868,55.43046648,58.44263687,56.13992536,53.74513649,59.54169934,59.00576569,55.42637514,57.01014333,59.70700206,62.75104507,61.59236156,62.73964711,62.92186441,60.29992182,60.40749593,59.92604178,57.95078291,55.91026231,53.28904781,60.48605917,55.96369671,54.48140775,60.64326861,55.87711925,58.0139384,60.1053123,56.96020285,59.27999683,61.88101623,58.79385552,58.77298265,58.80171834,58.89298007,64.38162499,60.94613006,61.07941979,61.20479516,62.00411455,64.22139276,63.7118362,67.73189414,62.90828489,64.33903656,68.01291389,69.11039424,72.05296602,69.51354365,69.43515498,75.76124347,73.3954013,77.6513126,76.75858787,72.51528161,75.99476559,77.78245834,80.28235122,80.43643913,77.71282773,74.9872621,78.64048145,80.92639875,87.33952013,83.20063029,86.50713897,81.04780089,86.38514352,85.26430264,85.19167328,90.625,103.7083206,95.42499542,93.45000458,88.20833588,95.7583313,106.2083359,99.1166687,117.9916611,125.433342,106.4916687,108.5666733,103.7249985,104.9666672,121.0166702,119.5500107,119.1999893,109.5416641,100.9500046,110.2416687,India,Delhi,"Delhi, India",28.6273928,77.1716954
59,"Jakarta, Indonesia",7.044425356,7.060300557,7.444793388,7.413361177,7.127780646,7.093811806,7.417142492,7.384255856,7.653853104,7.22966901,7.255667249,7.317434473,7.428528675,7.420142158,7.551660724,7.825795047,7.604665175,7.718728795,7.476103626,7.505724473,7.669441849,8.085809271,7.956976276,7.74815706,8.041685068,7.870804461,7.920882279,8.043326394,7.833792336,7.841441498,7.981706668,8.461213529,7.483488522,7.858654064,8.249470701,7.959499813,8.004909134,8.251194681,8.178364117,8.044919463,8.502584445,7.987387741,8.375868404,8.159801732,8.500635289,8.154076258,8.50753689,8.968846485,8.571571272,8.694472876,8.372956773,8.527696424,8.558444485,8.771358509,8.652142437,8.495855229,8.955219223,8.946435621,8.805327584,8.429057841,8.669168738,8.844170952,9.184955361,8.833718452,8.822737222,8.750583464,8.764863824,8.756752861,9.193673825,8.931344883,8.709438342,9.047516132,9.202064887,9.262680544,9.336705957,9.552569239,9.498304423,9.331866641,9.393623652,10.10075677,9.634199446,9.169721277,9.523810256,9.588236648,9.505346934,9.764168441,9.823421655,9.87521197,9.967435416,10.6706664,9.97810711,10.05058259,10.03574208,10.37302357,9.889971784,9.677777203,9.529817038,9.295989648,10.08261999,10.22539881,9.839548986,10.09975537,10.73790599,10.03187294,10.69317008,10.05955568,10.90817151,11.6321849,10.82112657,10.71891343,10.91900067,11.91148862,11.30055473,12.26032468,11.38862842,12.74857623,11.90810811,12.64002426,12.12188542,12.7687198,12.89930963,13.22905725,13.83475377,12.89732525,13.13921259,14.16571438,13.88930469,14.45411766,14.98324744,14.74796807,15.03641547,15.36265071,17.15669465,15.86228417,16.23484512,16.2601333,17.27655907,17.95995934,18.19201637,17.90126138,20.54023661,24.99043398,21.09173775,21.79148773,23.84207548,21.17547167,22.35721437,25.41885142,23.87529017,23.29356082,24.68892391,23.75833321,29.88333321,28.16666603,29.20833397,28.91666412,33.33333588,31.22500038,30.86666679,30.46666527,28.07499695,31.7416687,32.52499771,28.04166603,35.21666336,34.28333282,33.85833359,26.69166756,33.83333206,39.43333435,32.40833664,32.19166946,Indonesia,Jakarta,"Jakarta, Indonesia",-6.175247,106.8270488
